node,type,pca_x,pca_y
Umi Hidayat,applicant,0.18908398472147747,0.18854265594435843
Umi Purnama,applicant,0.16333914988269949,-0.1932971444181097
Umi Purnama,applicant,0.16333914988269949,-0.1932971444181097
Umi aditya,applicant,0.09775027396455716,0.6767921527841074
Umi Prasetyo,applicant,0.018748806830896414,0.1550490206522095
Umi Sutrisno,applicant,0.1489973837814449,-0.364515758983789
Umi Wulandari,applicant,0.0619176623388894,-0.6121550530170373
Umi Haryanto,applicant,0.18398525080572137,-0.2604442024356249
Umi Haryanto,applicant,0.18398525080572137,-0.2604442024356249
Umi Larasati,applicant,0.155485142435964,-0.22021440812563509
Umi Prabuwono,applicant,0.08135447816404828,0.39230361430811955
Umi Kurniawan,applicant,0.11088301365435249,0.5498598206387064
Umi Sukmawati,applicant,0.09303384544034243,0.7657267264868176
Umi Wicaksono,applicant,0.16546790980987214,-0.5736178948043725
Umi Wicaksono,applicant,0.16546790980987214,-0.5736178948043725
Umi Sutanto,applicant,0.07761469543894728,0.17776618232535113
Vina Santoso,applicant,0.10561807127446299,-0.2534457046620178
Vina Wibowo,applicant,0.15992477352155454,0.04061912413117689
Vina Utami,applicant,0.12349067253638646,0.3605561605708175
Vina Saputra,applicant,0.15813113969862103,0.4554528094864771
Vina Wijaya,applicant,0.170478308136226,-0.10106499167136461
Vina Halim,applicant,0.08990573944039282,-0.05908986184358912
Vina Ramadhan,applicant,0.12080102726375896,0.37415250253730775
Vina Hernawan,applicant,0.09403428835655603,-0.26154489146723514
Vina Fauzi,applicant,0.06696255591011036,-0.2699923505245237
Vina Permata,applicant,0.0847676857991907,-0.1375018438502334
Vina Suryanto,applicant,0.12975550633705302,0.1479906447245799
Vina Prabowo,applicant,0.2073176629115301,0.3109545062124117
Vina Prabowo,applicant,0.2073176629115301,0.3109545062124117
Vina Sihombing,applicant,0.08749167279750059,-0.22928208309673875
Vina Gunawan,applicant,0.07207183306361109,-0.5086080812731203
Vina Lestari,applicant,0.1509783999046962,-0.003590454937856516
Vina Lestari,applicant,0.1509783999046962,-0.003590454937856516
Vina Nugroho,applicant,0.1331030703705911,-0.5724395482114991
Vina Nugroho,applicant,0.1331030703705911,-0.5724395482114991
Vina Siregar,applicant,0.21144525044442186,0.2201383094399596
Vina Siregar,applicant,0.21144525044442186,0.2201383094399596
Vina Siregar,applicant,0.21144525044442186,0.2201383094399596
Vina Yulianto,applicant,0.2016007104472135,0.2576686257110279
Vina Yulianto,applicant,0.2016007104472135,0.2576686257110279
Vina Kusuma,applicant,0.1379459965266956,-0.16923535722895672
Vina Kusuma,applicant,0.1379459965266956,-0.16923535722895672
Vina Hidayat,applicant,0.14289528626728565,-0.500529013838391
Vina Hidayat,applicant,0.14289528626728565,-0.500529013838391
Vina Purnama,applicant,0.17025977939956527,0.3396173880446421
Vina Purnama,applicant,0.17025977939956527,0.3396173880446421
Vina aditya,applicant,0.09236142535495406,-0.4363251360992747
Vina Prasetyo,applicant,0.04467192271678766,0.6656436584011673
Vina Sutrisno,applicant,0.11913865097822696,-0.18387808588162802
Vina Wulandari,applicant,0.1834579199346592,-0.4738622716045177
Vina Haryanto,applicant,0.1815665444438046,-0.4548555533992065
Vina Haryanto,applicant,0.1815665444438046,-0.4548555533992065
Vina Larasati,applicant,0.1142555434088568,0.29280770249979016
Vina Prabuwono,applicant,0.08561601160506638,-0.32495697876057766
Vina Kurniawan,applicant,0.050576501951377084,0.9042984031248938
Vina Sukmawati,applicant,0.16190447435937982,-0.28552530440598356
Vina Wicaksono,applicant,0.13437381378685975,-0.5036652479228528
Vina Wicaksono,applicant,0.13437381378685975,-0.5036652479228528
Vina Sutanto,applicant,0.027191459836031773,0.12889750271030664
Wawan Santoso,applicant,0.0760073229436169,-0.21253588839429877
Wawan Wibowo,applicant,0.059911102210298606,0.0016935500075574532
Wawan Utami,applicant,0.10000402780258988,-0.2647322830306428
Wawan Saputra,applicant,0.10079435715570262,0.4271647564457665
Wawan Wijaya,applicant,0.12671700066206315,-0.28925653735500734
Wawan Halim,applicant,0.11774423328190842,-0.31894922036074963
Wawan Ramadhan,applicant,0.04643555518089937,-0.5781456008666548
Wawan Hernawan,applicant,0.0307544253387646,0.5572692672858257
Wawan Fauzi,applicant,0.16500563727600293,-0.3998164896018557
Wawan Permata,applicant,0.13685363413489104,0.22708421560377406
Wawan Suryanto,applicant,0.22896011838583863,0.13131576473246614
Wawan Prabowo,applicant,0.1352383913008145,-0.396265762945633
Wawan Prabowo,applicant,0.1352383913008145,-0.396265762945633
Wawan Sihombing,applicant,0.04929657397201781,0.4833741881799721
Wawan Gunawan,applicant,0.04124865624462204,0.5085760169392212
Wawan Lestari,applicant,0.11772688603282022,0.1467346168997008
Wawan Lestari,applicant,0.11772688603282022,0.1467346168997008
Wawan Nugroho,applicant,0.17378308017312738,0.101296581674333
Wawan Nugroho,applicant,0.17378308017312738,0.101296581674333
Wawan Siregar,applicant,0.18834069539540021,0.18950979668012624
Wawan Siregar,applicant,0.18834069539540021,0.18950979668012624
Wawan Siregar,applicant,0.18834069539540021,0.18950979668012624
Wawan Yulianto,applicant,0.12637063475329535,-0.20459392678536442
Wawan Yulianto,applicant,0.12637063475329535,-0.20459392678536442
Wawan Kusuma,applicant,0.18610354291892062,0.14283030186871865
Wawan Kusuma,applicant,0.18610354291892062,0.14283030186871865
Wawan Hidayat,applicant,0.17398081856093062,-0.1995714659679389
Wawan Hidayat,applicant,0.17398081856093062,-0.1995714659679389
Wawan Purnama,applicant,0.17633134628774916,-0.27134374160356195
Wawan Purnama,applicant,0.17633134628774916,-0.27134374160356195
Wawan aditya,applicant,0.05430337850223066,-0.15879295828729556
Wawan Prasetyo,applicant,0.09031556843910948,-0.03357914682477168
Wawan Sutrisno,applicant,0.10467642037445901,-0.060647378396188605
Wawan Wulandari,applicant,0.08603951046345082,0.32936393670407427
Wawan Haryanto,applicant,0.17210239526333682,0.17868631078387093
Wawan Haryanto,applicant,0.17210239526333682,0.17868631078387093
Wawan Larasati,applicant,0.07138440715062222,-0.44190981275486224
Wawan Prabuwono,applicant,0.129626832599106,-0.051928962292342
Wawan Kurniawan,applicant,0.10825149465985517,-0.3526690241786861
Wawan Sukmawati,applicant,0.02893985403734456,0.49617195062452096
Wawan Wicaksono,applicant,0.11042592785086924,-0.05553026429475431
Wawan Wicaksono,applicant,0.11042592785086924,-0.05553026429475431
Wawan Sutanto,applicant,0.08749562222856155,0.2217680340808892
Xena Santoso,applicant,0.11460794768579596,0.04225531912561123
Xena Wibowo,applicant,0.18534918648538634,0.028814634577248848
Xena Utami,applicant,0.08703236300902728,-0.408635321604241
Xena Saputra,applicant,0.04372291437943154,0.21481051175047816
Xena Wijaya,applicant,0.09363515157312541,0.2290984320583213
Xena Halim,applicant,0.020343861104747618,0.03010978605869554
Xena Ramadhan,applicant,0.08766995857726356,-0.5365638128101268
Xena Hernawan,applicant,0.08015685081828838,-0.20343695331868722
Xena Fauzi,applicant,0.04921547940632931,-0.6456543926053364
Xena Permata,applicant,0.15715497040763526,-0.08252928092644411
Xena Suryanto,applicant,0.0678308438954236,-0.13604517430394036
Xena Prabowo,applicant,0.13623020098135652,0.10541264415044041
Xena Prabowo,applicant,0.13623020098135652,0.10541264415044041
Xena Sihombing,applicant,0.1403187638629606,-0.3780831521495767
Xena Gunawan,applicant,0.0167720320146183,0.056844919023306635
Xena Lestari,applicant,0.1658424904083433,-0.4477414864502845
Xena Lestari,applicant,0.1658424904083433,-0.4477414864502845
Xena Nugroho,applicant,0.18257014497456547,0.06904077024573875
Xena Nugroho,applicant,0.18257014497456547,0.06904077024573875
Xena Siregar,applicant,0.23229058072130226,0.06224345207407847
Xena Siregar,applicant,0.23229058072130226,0.06224345207407847
Xena Siregar,applicant,0.23229058072130226,0.06224345207407847
Xena Yulianto,applicant,0.19825430290168222,0.36185688971275476
Xena Yulianto,applicant,0.19825430290168222,0.36185688971275476
Xena Kusuma,applicant,0.117702838466338,-0.6357421421243123
Xena Kusuma,applicant,0.117702838466338,-0.6357421421243123
Xena Hidayat,applicant,0.17915173110789628,-0.43253091431878166
Xena Hidayat,applicant,0.17915173110789628,-0.43253091431878166
Xena Purnama,applicant,0.14600072855753887,0.3684540604947051
Xena Purnama,applicant,0.14600072855753887,0.3684540604947051
Xena aditya,applicant,-0.028912021109104402,0.0027947981389438784
Xena Prasetyo,applicant,0.07327038371942773,-0.21889197264840737
Xena Sutrisno,applicant,0.08888538062380658,0.42373672055941874
Xena Wulandari,applicant,0.068646379953063,0.17604738699898365
Xena Haryanto,applicant,0.14614849792355,0.3783180123212975
Xena Haryanto,applicant,0.14614849792355,0.3783180123212975
Xena Larasati,applicant,0.1542854288400175,-0.0910252372911967
Xena Prabuwono,applicant,0.12600645878568628,0.3032924476497242
Xena Kurniawan,applicant,0.13907339032583754,-0.1197618681870146
Xena Sukmawati,applicant,0.07558583908438099,-0.48660646104448363
Xena Wicaksono,applicant,0.2223163156364426,-0.6030123244401375
Xena Wicaksono,applicant,0.2223163156364426,-0.6030123244401375
Xena Sutanto,applicant,0.04787442711464185,-0.25789388669418717
Yani Santoso,applicant,0.050023594986694175,-0.3533146252733592
Yani Wibowo,applicant,0.08432234432215546,0.166599562668015
Yani Utami,applicant,0.05578752291745004,-0.39556827402645534
Yani Saputra,applicant,0.09152845300254608,-0.31349418478421254
Yani Wijaya,applicant,0.2046640981919723,-0.2850119984312219
Yani Halim,applicant,0.10457623405310601,0.6508361254105127
Yani Ramadhan,applicant,0.0913802976376833,-0.19428965797606818
Yani Hernawan,applicant,0.1388562378086341,-0.32958692247368887
Yani Fauzi,applicant,0.13047535408259747,0.11497210875089646
Yani Permata,applicant,0.14476976742555892,0.35784187138574464
Yani Suryanto,applicant,0.12806968338235292,0.46079630998096716
Yani Prabowo,applicant,0.16395909317512236,-0.059858921115217574
Yani Prabowo,applicant,0.16395909317512236,-0.059858921115217574
Yani Sihombing,applicant,0.11024577241924516,-0.07951738720544732
Yani Gunawan,applicant,0.06771995491724137,-0.4410393588922477
Yani Lestari,applicant,0.1306213207369279,-0.14894868707630227
Yani Lestari,applicant,0.1306213207369279,-0.14894868707630227
Yani Nugroho,applicant,0.17178477986704066,0.04778920330679137
Yani Nugroho,applicant,0.17178477986704066,0.04778920330679137
Yani Siregar,applicant,0.23940097863531462,-0.15618074505923296
Yani Siregar,applicant,0.23940097863531462,-0.15618074505923296
Yani Siregar,applicant,0.23940097863531462,-0.15618074505923296
Yani Yulianto,applicant,0.21959964959896427,0.0818022135265095
Yani Yulianto,applicant,0.21959964959896427,0.0818022135265095
Yani Kusuma,applicant,0.14195834036098887,0.4192426686098742
Yani Kusuma,applicant,0.14195834036098887,0.4192426686098742
Yani Hidayat,applicant,0.1504752139820078,0.2576848809729428
Yani Hidayat,applicant,0.1504752139820078,0.2576848809729428
Yani Purnama,applicant,0.15310680773194307,-0.4338295095078012
Yani Purnama,applicant,0.15310680773194307,-0.4338295095078012
Yani aditya,applicant,0.04047861369555861,0.1218352715189909
Yani Prasetyo,applicant,0.04321408740838917,-0.026628128309661096
Yani Sutrisno,applicant,0.07058601203022763,-0.17445093738976064
Yani Wulandari,applicant,0.11379105919591292,0.3676151093503522
Yani Haryanto,applicant,0.16609084130721152,0.07670654585805989
Yani Haryanto,applicant,0.16609084130721152,0.07670654585805989
Yani Larasati,applicant,0.06221706202388455,0.2672627413228757
Yani Prabuwono,applicant,0.06768285063525714,0.45424171788659173
Yani Kurniawan,applicant,0.01578123989868685,-0.6735010957871771
Yani Sukmawati,applicant,0.12467067383083386,-0.13999819369607736
Yani Wicaksono,applicant,0.18395802512664428,-0.5460004735141624
Yani Wicaksono,applicant,0.18395802512664428,-0.5460004735141624
Yani Sutanto,applicant,0.0017201427682839165,-0.0655205600545641
Zaki Santoso,applicant,0.15137578239046456,-0.52549467849389
Zaki Wibowo,applicant,0.08133913921643632,-0.13562593286011387
Zaki Utami,applicant,0.12115643260354025,0.2806011824643812
Zaki Saputra,applicant,0.10372214904262034,0.2419728224010254
Zaki Wijaya,applicant,0.06737416969665255,-0.06557033592628175
Zaki Halim,applicant,0.03222789082084376,-0.6523820840646276
Zaki Ramadhan,applicant,0.060679670064302416,-0.279617822652588
Zaki Hernawan,applicant,0.061145903455044226,0.15298551023795975
Zaki Fauzi,applicant,0.11062913989390832,0.11569664055682316
Zaki Permata,applicant,0.02413583152320864,-0.32689899847716564
Zaki Suryanto,applicant,0.08635149714227008,0.3936761114024139
Zaki Prabowo,applicant,0.21495244813834968,0.1629151875080187
Zaki Prabowo,applicant,0.21495244813834968,0.1629151875080187
Zaki Sihombing,applicant,0.07947423815332733,-0.025489528846819508
Zaki Gunawan,applicant,0.011301529130727794,0.2037348093016818
Zaki Lestari,applicant,0.20547121401988655,0.20983142396284632
Zaki Lestari,applicant,0.20547121401988655,0.20983142396284632
Zaki Nugroho,applicant,0.1580440110398723,-0.32584414951449375
Zaki Nugroho,applicant,0.1580440110398723,-0.32584414951449375
Zaki Siregar,applicant,0.1736202008854838,-0.014835265990208651
Zaki Siregar,applicant,0.1736202008854838,-0.014835265990208651
Zaki Siregar,applicant,0.1736202008854838,-0.014835265990208651
Zaki Yulianto,applicant,0.2294609980873098,-0.017966531102665124
Zaki Yulianto,applicant,0.2294609980873098,-0.017966531102665124
Zaki Kusuma,applicant,0.11768091064278086,-0.6674369525696044
Zaki Kusuma,applicant,0.11768091064278086,-0.6674369525696044
Zaki Hidayat,applicant,0.20162389997364882,0.41534673573301256
Zaki Hidayat,applicant,0.20162389997364882,0.41534673573301256
Zaki Purnama,applicant,0.1727294254111723,-0.04958313521958359
Zaki Purnama,applicant,0.1727294254111723,-0.04958313521958359
Zaki aditya,applicant,0.0783109677473598,-0.3121910134075931
Zaki Prasetyo,applicant,0.056994509068653665,0.8100300504898527
Zaki Sutrisno,applicant,0.09864292057355728,-0.33444754132575494
Zaki Wulandari,applicant,0.09735232387481207,-0.1302311332403805
Zaki Haryanto,applicant,0.14853242922571164,0.16649923708111786
Zaki Haryanto,applicant,0.14853242922571164,0.16649923708111786
Zaki Larasati,applicant,0.07720827929168139,0.32740633343186215
Zaki Prabuwono,applicant,0.018565307583902735,0.24253696460054952
Zaki Kurniawan,applicant,0.13351237667590865,-0.42530098728280336
Zaki Sukmawati,applicant,0.0941343972301425,0.29814716510689454
Zaki Wicaksono,applicant,0.174835583133094,-0.1670647674473249
Zaki Wicaksono,applicant,0.174835583133094,-0.1670647674473249
Zaki Sutanto,applicant,0.10416081666913413,-0.09194852954083976
Ayu Santoso,applicant,0.08486396538525831,-0.34059386787396956
Ayu Wibowo,applicant,-0.003817322984790872,-0.25063207291539485
Ayu Utami,applicant,0.08295564920541987,-0.35516827709395926
Ayu Saputra,applicant,0.13372827027231438,0.026296871481598007
Ayu Wijaya,applicant,0.09374201587914766,-0.5896934273834645
Ayu Halim,applicant,0.06831589519605274,-0.34937985122022336
Ayu Ramadhan,applicant,0.07340226806491534,-0.2687227577803591
Ayu Hernawan,applicant,0.11823216697671979,-0.24924656394546668
Ayu Fauzi,applicant,0.05246342922769587,0.6609125095536771
Ayu Permata,applicant,0.10741522063183173,-0.13281660916290344
Ayu Suryanto,applicant,0.06086296301888838,0.4861120711337496
Ayu Prabowo,applicant,0.1922742083793495,-0.4408016196526744
Ayu Prabowo,applicant,0.1922742083793495,-0.4408016196526744
Ayu Sihombing,applicant,0.1197664809944472,0.23669356959914084
Ayu Gunawan,applicant,0.1648042287727418,-0.04931614326246727
Ayu Lestari,applicant,0.1751053194583423,-0.00703887101060022
Ayu Lestari,applicant,0.1751053194583423,-0.00703887101060022
Ayu Nugroho,applicant,0.16128313489764545,-0.3282903560087181
Ayu Nugroho,applicant,0.16128313489764545,-0.3282903560087181
Ayu Siregar,applicant,0.2333015830901799,-0.2201640200182144
Ayu Siregar,applicant,0.2333015830901799,-0.2201640200182144
Ayu Siregar,applicant,0.2333015830901799,-0.2201640200182144
Ayu Yulianto,applicant,0.16220961879262996,-0.05580878499027674
Ayu Yulianto,applicant,0.16220961879262996,-0.05580878499027674
Ayu Kusuma,applicant,0.1645356656579935,0.012020474226427082
Ayu Kusuma,applicant,0.1645356656579935,0.012020474226427082
Ayu Hidayat,applicant,0.20300309697132124,0.31211538365834013
Ayu Hidayat,applicant,0.20300309697132124,0.31211538365834013
Ayu Purnama,applicant,0.1825610435262317,-0.0491525873165659
Ayu Purnama,applicant,0.1825610435262317,-0.0491525873165659
Ayu aditya,applicant,0.12504115109543867,-0.004893428406604014
Ayu Prasetyo,applicant,0.14568818984375376,0.04589842862031671
Ayu Sutrisno,applicant,0.04293614057189454,0.6862510142014034
Ayu Wulandari,applicant,0.12650293685015412,-0.07716682548511315
Ayu Haryanto,applicant,0.17978879999118624,0.28850034456406537
Ayu Haryanto,applicant,0.17978879999118624,0.28850034456406537
Ayu Larasati,applicant,0.09715669986653297,-0.14245033631321935
Ayu Prabuwono,applicant,0.1048938045196608,0.5979498523680394
Ayu Kurniawan,applicant,0.13057275502937438,0.18757131395160637
Ayu Sukmawati,applicant,0.10608499394131954,-0.19035924923187209
Ayu Wicaksono,applicant,0.16550446587556655,0.306970794824021
Ayu Wicaksono,applicant,0.16550446587556655,0.306970794824021
Ayu Sutanto,applicant,0.07210886966854402,0.5910329003741484
Bima Santoso,applicant,0.06680180418888682,-0.15523842848650776
Bima Wibowo,applicant,0.14477935335297687,0.15667105814172877
Bima Utami,applicant,0.05113348948690999,-0.3124537267357199
Bima Saputra,applicant,0.09109367640147614,0.25987721010208487
Bima Wijaya,applicant,0.11845490818554072,-0.2880364199008803
Bima Halim,applicant,-0.022530950752629453,0.9092672434940228
Bima Ramadhan,applicant,0.10190205337456526,-0.2832929748760638
Bima Hernawan,applicant,0.019205427407951392,-0.59387619195953
Bima Fauzi,applicant,0.03911885606153942,-0.14464624390899716
Bima Permata,applicant,0.12187462634673296,-0.11053176572626831
Bima Suryanto,applicant,0.10218572038591334,0.16579282561695358
Bima Prabowo,applicant,0.18753261024438106,0.06289336878419374
Bima Prabowo,applicant,0.18753261024438106,0.06289336878419374
Bima Sihombing,applicant,0.13159640081900115,-0.34526469760491185
Bima Gunawan,applicant,0.08596944324545175,0.2666209418225798
Bima Lestari,applicant,0.16785216805369363,0.25241776480143424
Bima Lestari,applicant,0.16785216805369363,0.25241776480143424
Bima Nugroho,applicant,0.23518082367001036,-0.1385248624198291
Bima Nugroho,applicant,0.23518082367001036,-0.1385248624198291
Bima Siregar,applicant,0.15058788524300382,-0.2688818785439622
Bima Siregar,applicant,0.15058788524300382,-0.2688818785439622
Bima Siregar,applicant,0.15058788524300382,-0.2688818785439622
Bima Yulianto,applicant,0.19506272026759008,0.3739779067290476
Bima Yulianto,applicant,0.19506272026759008,0.3739779067290476
Bima Kusuma,applicant,0.18809607697493236,0.019059210604828687
Bima Kusuma,applicant,0.18809607697493236,0.019059210604828687
Bima Hidayat,applicant,0.2009957610325115,-0.2859351259673004
Bima Hidayat,applicant,0.2009957610325115,-0.2859351259673004
Bima Purnama,applicant,0.18593438671406648,-0.3115278135070418
Bima Purnama,applicant,0.18593438671406648,-0.3115278135070418
Bima aditya,applicant,0.09516671749802375,0.40205980971691596
Bima Prasetyo,applicant,0.05784225584021507,0.4269429936688083
Bima Sutrisno,applicant,0.058748548161903336,-0.04453289412627536
Bima Wulandari,applicant,0.06724522425959334,0.12871146804864636
Bima Haryanto,applicant,0.13378894303353706,0.14742345099125687
Bima Haryanto,applicant,0.13378894303353706,0.14742345099125687
Bima Larasati,applicant,0.11613766789691593,-0.25536776766026414
Bima Prabuwono,applicant,0.08581854390574573,0.23059330436018466
Bima Kurniawan,applicant,-0.03580754926551977,1.2267659156548814
Bima Sukmawati,applicant,0.15644511889590496,-0.14499936776081723
Bima Wicaksono,applicant,0.18194377988782529,0.28102918313504527
Bima Wicaksono,applicant,0.18194377988782529,0.28102918313504527
Bima Sutanto,applicant,0.09060527636430205,0.5711331795177953
Cahya Santoso,applicant,0.08726321935424441,-0.21681008248097827
Cahya Wibowo,applicant,0.08728482710826868,0.17252478879976063
Cahya Utami,applicant,0.05924538846332372,0.7660799317982392
Cahya Saputra,applicant,0.049046456381727,-0.18640072373801353
Cahya Wijaya,applicant,0.03105431376441914,0.509245136558653
Cahya Halim,applicant,0.08468100928520861,-0.4368844659599253
Cahya Ramadhan,applicant,0.0603886794501749,0.018904578043911494
Cahya Hernawan,applicant,0.08206927312027412,0.5149071869253976
Cahya Fauzi,applicant,0.1335627486059966,0.3740226761796996
Cahya Permata,applicant,0.09343126354354403,0.2428892380273791
Cahya Suryanto,applicant,0.1312256015366733,0.4189470798805581
Cahya Prabowo,applicant,0.16068491840548216,-0.393220859681144
Cahya Prabowo,applicant,0.16068491840548216,-0.393220859681144
Cahya Sihombing,applicant,0.0773571386355365,0.2697023190804637
Cahya Gunawan,applicant,0.0677531423225457,-0.5691690648907397
Cahya Lestari,applicant,0.09026896488544567,-0.4574140750944376
Cahya Lestari,applicant,0.09026896488544567,-0.4574140750944376
Cahya Nugroho,applicant,0.12928052007457402,-0.23708587926446384
Cahya Nugroho,applicant,0.12928052007457402,-0.23708587926446384
Cahya Siregar,applicant,0.25470837976393745,0.043600133551019236
Cahya Siregar,applicant,0.25470837976393745,0.043600133551019236
Cahya Siregar,applicant,0.25470837976393745,0.043600133551019236
Cahya Yulianto,applicant,0.14377282961642424,-0.4611460725712683
Cahya Yulianto,applicant,0.14377282961642424,-0.4611460725712683
Cahya Kusuma,applicant,0.16666209262858134,-0.09877814456287802
Cahya Kusuma,applicant,0.16666209262858134,-0.09877814456287802
Cahya Hidayat,applicant,0.1251056360422259,-0.2880843418990113
Cahya Hidayat,applicant,0.1251056360422259,-0.2880843418990113
Cahya Purnama,applicant,0.1789288152687507,-0.12442164057290343
Cahya Purnama,applicant,0.1789288152687507,-0.12442164057290343
Cahya aditya,applicant,0.09117629694109142,0.5638461698260268
Cahya Prasetyo,applicant,0.14218620001683724,-0.1435618554801501
Cahya Sutrisno,applicant,0.08480820747152495,0.01430407729494759
Cahya Wulandari,applicant,0.05183265427252226,-0.13259513823675917
Cahya Haryanto,applicant,0.18321473796294707,0.41836668866282595
Cahya Haryanto,applicant,0.18321473796294707,0.41836668866282595
Cahya Larasati,applicant,0.08550313583039171,0.8533408338708427
Cahya Prabuwono,applicant,0.059625799760845366,-0.12107592029997902
Cahya Kurniawan,applicant,0.049660670858711065,-0.28916740673017877
Cahya Sukmawati,applicant,0.0800075853749943,0.3064798470163437
Cahya Wicaksono,applicant,0.1379573156954006,-0.43469719358916487
Cahya Wicaksono,applicant,0.1379573156954006,-0.43469719358916487
Cahya Sutanto,applicant,-0.018920471880551237,-0.687919336681333
Dimas Santoso,applicant,0.08616748676876318,-0.13438791949919476
Dimas Wibowo,applicant,0.05314426473804357,-0.2787009763823019
Dimas Utami,applicant,0.08508282195957007,0.3355523012537878
Dimas Saputra,applicant,0.13290895790511226,0.5529969309148771
Dimas Wijaya,applicant,0.1598499829958574,0.4486412376904412
Dimas Halim,applicant,0.061696358415263886,0.06146923979319166
Dimas Ramadhan,applicant,0.10453117910600396,0.10629819884813879
Dimas Hernawan,applicant,0.031970255182869556,-0.2796986348375138
Dimas Fauzi,applicant,0.08632392176787362,0.31325852714082736
Dimas Permata,applicant,0.17835145126764362,0.1284984074611536
Dimas Suryanto,applicant,0.0938597125944115,0.3614102890642244
Dimas Prabowo,applicant,0.19158294587197178,-0.4169094723832257
Dimas Prabowo,applicant,0.19158294587197178,-0.4169094723832257
Dimas Sihombing,applicant,0.1636354676975984,0.7436038728985147
Dimas Gunawan,applicant,0.010149184209904627,-0.7931962139725476
Dimas Lestari,applicant,0.13351848119667586,-0.5435088721659854
Dimas Lestari,applicant,0.13351848119667586,-0.5435088721659854
Dimas Nugroho,applicant,0.17661525802532718,0.4289951627379468
Dimas Nugroho,applicant,0.17661525802532718,0.4289951627379468
Dimas Siregar,applicant,0.23236556513739826,0.022822988138539665
Dimas Siregar,applicant,0.23236556513739826,0.022822988138539665
Dimas Siregar,applicant,0.23236556513739826,0.022822988138539665
Dimas Yulianto,applicant,0.11906999973057608,0.01608206966142684
Dimas Yulianto,applicant,0.11906999973057608,0.01608206966142684
Dimas Kusuma,applicant,0.18846917428284105,-0.16674891780790013
Dimas Kusuma,applicant,0.18846917428284105,-0.16674891780790013
Dimas Hidayat,applicant,0.17154716716511254,0.19792636754800275
Dimas Hidayat,applicant,0.17154716716511254,0.19792636754800275
Dimas Purnama,applicant,0.12241699114973814,-0.3261319280060389
Dimas Purnama,applicant,0.12241699114973814,-0.3261319280060389
Dimas aditya,applicant,0.15807877977676144,-0.08588098702697054
Dimas Prasetyo,applicant,0.06633553540895865,0.06231549265271172
Dimas Sutrisno,applicant,0.010968378329593187,-0.4360907897647581
Dimas Wulandari,applicant,0.14113078763563347,0.15002570137999605
Dimas Haryanto,applicant,0.11408789810982622,-0.08734349887009112
Dimas Haryanto,applicant,0.11408789810982622,-0.08734349887009112
Dimas Larasati,applicant,0.12043291506387477,-0.10922509069998664
Dimas Prabuwono,applicant,0.07749336823024955,0.06776053945926178
Dimas Kurniawan,applicant,0.15075052644026687,-0.3968197125432977
Dimas Sukmawati,applicant,0.10864807813934296,-0.13458146512549496
Dimas Wicaksono,applicant,0.2302272627547115,-0.2524655493306965
Dimas Wicaksono,applicant,0.2302272627547115,-0.2524655493306965
Dimas Sutanto,applicant,0.10251823693513784,-0.6480443548192697
Eko Santoso,applicant,0.041786210727355444,-0.09261221793800767
Eko Wibowo,applicant,0.11331136333267589,-0.32859855190669707
Eko Utami,applicant,0.08849673314265549,-0.010558516978677454
Eko Saputra,applicant,0.1270872944067012,0.34470249668440345
Eko Wijaya,applicant,0.07825909303642753,0.18767883610213276
Eko Halim,applicant,0.10947925180442464,0.52192516675728
Eko Ramadhan,applicant,0.10140616320788987,-0.048021691445430316
Eko Hernawan,applicant,-0.008266454354487696,0.1809847597409372
Eko Fauzi,applicant,0.11105125746421574,0.5060465354538
Eko Permata,applicant,0.10347374547784904,-0.3061448123842186
Eko Suryanto,applicant,0.07905026990079067,0.3072405137050223
Eko Prabowo,applicant,0.20908656879908283,0.40960126508871825
Eko Prabowo,applicant,0.20908656879908283,0.40960126508871825
Eko Sihombing,applicant,0.12998275267622172,-0.1475320030271317
Eko Gunawan,applicant,0.04917393068392717,-0.38828929860079664
Eko Lestari,applicant,0.20611694461826158,-0.23505367022801443
Eko Lestari,applicant,0.20611694461826158,-0.23505367022801443
Eko Nugroho,applicant,0.13379202201071239,0.24021437595387646
Eko Nugroho,applicant,0.13379202201071239,0.24021437595387646
Eko Siregar,applicant,0.21892599828173076,-0.35223418504191567
Eko Siregar,applicant,0.21892599828173076,-0.35223418504191567
Eko Siregar,applicant,0.21892599828173076,-0.35223418504191567
Eko Yulianto,applicant,0.17269246677831673,-0.14196297965195287
Eko Yulianto,applicant,0.17269246677831673,-0.14196297965195287
Eko Kusuma,applicant,0.24435902751599325,-0.08632979387751437
Eko Kusuma,applicant,0.24435902751599325,-0.08632979387751437
Eko Hidayat,applicant,0.1476648645137011,0.4770961525178819
Eko Hidayat,applicant,0.1476648645137011,0.4770961525178819
Eko Purnama,applicant,0.17998328681193765,0.20012346013451005
Eko Purnama,applicant,0.17998328681193765,0.20012346013451005
Eko aditya,applicant,0.1025210994054222,0.2555107968089127
Eko Prasetyo,applicant,0.08381624035797175,-0.36290916599270906
Eko Sutrisno,applicant,0.0650045652669734,-0.05492825891566204
Eko Wulandari,applicant,0.0073559497737811785,-0.4203570182136201
Eko Haryanto,applicant,0.19216423370757252,0.6796764162072148
Eko Haryanto,applicant,0.19216423370757252,0.6796764162072148
Eko Larasati,applicant,0.033802232514664965,-0.35103494815757386
